B10:,R14,R30,R91,R54,R51,R73,R45,R55,R68,R39,R90,R99,R19,R86,R10,R58,R3,R69,R88,R49,R5,R84,R94,R35,R65,R81,R85,R15,R43,R6,R71,R25,R47,R1,R16,R13,R26,R87,R4,R52,R44,R75,R66,R11,R20,R95,R98,R93,R63,R50,R23,R24,R61,R2,R60,R92,R17,R37,R97,R0,R32,R46,R57,R33,R96,R59,R34,R18,R89,R41,R67,R53,R12,R40,R76,R56,R72,R48,R27,R29,R62,R28,R22,R38,R9,R31,R42,R77,R74,R36,R7,R79,R64,R82,R70,R8,R83,R21,R78,R80,
B11:,R47,R30,R36,R42,R67,R6,R60,R92,R89,R43,R77,R63,R37,R98,R45,R33,R3,R81,R19,R20,R61,R38,R50,R27,R97,R16,R12,R15,R26,R2,R41,R58,R73,R23,R69,R95,R75,R85,R80,R21,R87,R52,R78,R11,R0,R74,R10,R4,R18,R25,R62,R53,R17,R44,R90,R31,R64,R94,R28,R70,R22,R48,R59,R99,R7,R65,R14,R91,R35,R46,R96,R84,R13,R79,R76,R40,R54,R5,R32,R29,R8,R55,R93,R88,R34,R39,R1,R68,R9,R72,R83,R51,R82,R66,R71,R86,R24,R49,R56,R57,
B12:,R72,R54,R46,R42,R83,R26,R18,R45,R84,R9,R37,R12,R34,R98,R95,R40,R60,R56,R71,R55,R15,R44,R14,R61,R74,R16,R27,R78,R6,R76,R41,R11,R96,R87,R1,R59,R99,R22,R19,R48,R32,R51,R31,R30,R47,R70,R79,R2,R21,R29,R20,R49,R13,R3,R39,R73,R53,R10,R28,R65,R36,R4,R0,R17,R68,R5,R35,R91,R25,R75,R77,R57,R88,R80,R58,R66,R38,R33,R23,R50,R8,R97,R43,R64,R63,R93,R69,R7,R62,R52,R81,R94,R90,R86,R89,R85,R92,R24,R67,R82,
B13:,R69,R49,R41,R27,R7,R63,R74,R72,R64,R3,R54,R16,R73,R51,R80,R84,R55,R46,R82,R2,R88,R58,R29,R45,R94,R38,R31,R56,R0,R33,R68,R23,R8,R52,R43,R10,R91,R24,R76,R67,R4,R42,R85,R30,R77,R65,R44,R18,R40,R6,R60,R92,R48,R75,R50,R71,R36,R87,R12,R13,R83,R19,R81,R15,R26,R93,R20,R66,R78,R35,R53,R5,R79,R37,R1,R32,R86,R57,R22,R97,R14,R95,R62,R70,R90,R47,R34,R21,R11,R28,R17,R25,R59,R96,R9,R99,R39,R89,R98,R61,
B14:,R30,R95,R47,R70,R98,R81,R59,R24,R1,R48,R3,R35,R12,R43,R76,R72,R5,R86,R36,R52,R99,R77,R56,R88,R53,R89,R67,R31,R38,R40,R62,R97,R63,R61,R73,R20,R23,R85,R9,R79,R58,R7,R27,R75,R92,R60,R0,R13,R17,R32,R15,R14,R10,R55,R37,R33,R83,R51,R78,R16,R64,R96,R25,R19,R71,R84,R29,R68,R66,R34,R26,R21,R22,R82,R42,R46,R90,R49,R93,R8,R57,R4,R87,R91,R6,R28,R65,R80,R11,R44,R41,R2,R54,R39,R74,R94,R45,R50,R69,R18,
B15:,R59,R62,R21,R45,R75,R37,R32,R19,R9,R16,R95,R38,R22,R36,R76,R77,R72,R98,R11,R47,R61,R15,R84,R86,R12,R39,R69,R85,R91,R44,R33,R56,R42,R5,R25,R50,R49,R92,R48,R2,R7,R13,R53,R94,R35,R93,R55,R99,R80,R31,R68,R20,R54,R90,R17,R26,R8,R81,R29,R28,R10,R67,R34,R89,R1,R64,R3,R24,R73,R4,R58,R78,R88,R83,R79,R23,R71,R74,R30,R43,R97,R87,R51,R60,R27,R70,R82,R14,R41,R6,R96,R66,R63,R40,R0,R65,R52,R18,R46,R57,
B16:,R22,R79,R33,R71,R53,R81,R40,R10,R97,R5,R32,R19,R23,R98,R1,R83,R66,R73,R39,R54,R56,R89,R68,R8,R9,R25,R85,R0,R51,R96,R42,R67,R52,R14,R41,R69,R80,R13,R62,R74,R31,R18,R47,R87,R46,R29,R17,R21,R94,R70,R35,R91,R27,R93,R2,R82,R44,R26,R36,R45,R20,R75,R95,R16,R37,R24,R7,R72,R58,R59,R86,R64,R55,R90,R30,R65,R78,R84,R92,R34,R38,R88,R61,R48,R76,R50,R15,R6,R49,R3,R63,R43,R99,R11,R28,R12,R77,R4,R60,R57,
B17:,R75,R83,R1,R77,R93,R88,R48,R7,R49,R46,R74,R22,R87,R68,R32,R50,R34,R80,R35,R9,R69,R89,R15,R31,R43,R19,R0,R92,R21,R65,R18,R6,R17,R45,R70,R12,R40,R37,R91,R4,R30,R67,R73,R86,R27,R57,R51,R26,R98,R96,R38,R28,R55,R71,R24,R78,R52,R42,R62,R8,R66,R60,R3,R5,R81,R16,R76,R39,R56,R14,R72,R54,R41,R79,R47,R20,R63,R99,R11,R44,R94,R97,R29,R58,R10,R82,R25,R84,R33,R36,R90,R95,R59,R2,R61,R64,R85,R53,R13,R23,
B18:,R83,R65,R33,R13,R15,R41,R69,R34,R51,R75,R9,R66,R62,R84,R3,R22,R0,R50,R71,R46,R74,R49,R47,R20,R23,R29,R17,R95,R26,R58,R43,R59,R80,R87,R92,R90,R35,R39,R88,R28,R7,R96,R79,R18,R64,R53,R24,R8,R56,R10,R25,R98,R70,R73,R78,R36,R42,R89,R48,R16,R2,R85,R91,R30,R11,R99,R57,R67,R6,R60,R37,R81,R14,R86,R93,R40,R82,R68,R31,R55,R61,R5,R54,R72,R12,R21,R97,R19,R1,R94,R32,R63,R76,R27,R38,R4,R45,R44,R77,R52,
B19:,R16,R82,R18,R83,R94,R52,R91,R75,R85,R29,R71,R53,R40,R81,R21,R42,R63,R68,R50,R80,R11,R35,R96,R1,R93,R20,R73,R86,R54,R26,R74,R97,R78,R37,R15,R72,R99,R38,R31,R17,R66,R27,R3,R13,R39,R90,R48,R88,R8,R87,R6,R60,R0,R95,R44,R84,R67,R59,R92,R34,R32,R98,R28,R47,R58,R62,R77,R5,R45,R70,R4,R25,R46,R57,R89,R61,R36,R23,R41,R30,R7,R14,R64,R33,R2,R9,R22,R55,R12,R65,R49,R43,R79,R76,R24,R69,R51,R10,R19,R56,
B20:,R55,R33,R27,R4,R37,R74,R92,R69,R0,R84,R31,R36,R51,R43,R20,R86,R38,R58,R60,R3,R78,R22,R26,R28,R83,R99,R9,R91,R5,R90,R40,R50,R39,R47,R44,R71,R94,R12,R68,R59,R30,R89,R73,R15,R34,R65,R61,R21,R10,R13,R79,R64,R95,R62,R24,R56,R67,R66,R7,R77,R35,R96,R98,R25,R76,R75,R17,R45,R93,R85,R8,R53,R57,R46,R52,R32,R11,R97,R63,R2,R87,R16,R70,R19,R29,R81,R72,R42,R41,R82,R1,R18,R14,R54,R49,R48,R88,R6,R80,R23,
B21:,R7,R11,R48,R84,R74,R28,R29,R87,R38,R22,R30,R58,R51,R90,R5,R99,R97,R2,R26,R53,R86,R71,R67,R32,R20,R27,R25,R94,R8,R47,R93,R57,R45,R95,R77,R0,R98,R55,R78,R42,R96,R19,R37,R68,R34,R73,R1,R85,R69,R49,R66,R3,R31,R21,R39,R80,R61,R16,R56,R63,R60,R40,R35,R64,R44,R36,R92,R50,R72,R12,R75,R9,R89,R54,R79,R23,R59,R88,R82,R91,R4,R33,R41,R81,R70,R17,R62,R65,R52,R14,R10,R13,R83,R15,R18,R46,R43,R76,R6,R24,
B22:,R26,R11,R21,R86,R54,R71,R70,R55,R40,R52,R76,R65,R32,R47,R34,R97,R64,R24,R57,R53,R92,R82,R33,R77,R99,R27,R43,R62,R94,R69,R93,R15,R9,R23,R17,R3,R84,R89,R37,R20,R96,R87,R10,R78,R68,R30,R8,R66,R83,R59,R6,R85,R31,R13,R61,R22,R72,R98,R45,R95,R50,R44,R75,R1,R63,R5,R28,R41,R56,R81,R88,R14,R73,R7,R18,R90,R80,R49,R79,R29,R42,R2,R91,R60,R74,R38,R16,R46,R12,R36,R48,R58,R4,R39,R25,R0,R19,R35,R67,R51,
B23:,R93,R98,R47,R49,R11,R34,R71,R68,R20,R22,R81,R56,R30,R60,R27,R26,R38,R24,R82,R0,R33,R95,R67,R3,R10,R15,R42,R97,R8,R69,R57,R50,R87,R43,R25,R51,R6,R32,R61,R19,R66,R70,R1,R44,R83,R79,R84,R52,R29,R64,R2,R55,R28,R39,R9,R21,R76,R36,R17,R23,R18,R13,R88,R65,R78,R4,R7,R75,R91,R41,R90,R40,R99,R59,R63,R5,R14,R16,R31,R37,R54,R35,R72,R58,R12,R96,R46,R74,R73,R62,R94,R86,R85,R53,R89,R45,R80,R48,R92,R77,
B24:,R61,R86,R7,R35,R40,R32,R29,R69,R33,R75,R62,R22,R64,R91,R12,R46,R80,R81,R57,R36,R55,R88,R68,R3,R19,R63,R5,R71,R34,R1,R78,R95,R41,R20,R77,R79,R15,R4,R67,R38,R9,R89,R51,R10,R59,R44,R97,R37,R99,R94,R85,R49,R2,R25,R23,R53,R70,R21,R31,R83,R8,R65,R84,R27,R92,R76,R60,R72,R17,R39,R74,R66,R24,R45,R50,R73,R93,R30,R28,R96,R56,R11,R42,R90,R18,R87,R0,R43,R48,R58,R52,R98,R82,R54,R13,R47,R6,R26,R14,R16,
B25:,R5,R4,R15,R85,R3,R97,R69,R81,R22,R31,R46,R94,R16,R30,R25,R38,R51,R54,R49,R72,R28,R80,R47,R82,R7,R39,R41,R60,R75,R45,R71,R0,R64,R63,R66,R42,R36,R86,R21,R76,R50,R93,R24,R55,R92,R14,R88,R9,R68,R87,R26,R65,R67,R83,R37,R70,R89,R57,R77,R23,R2,R61,R59,R19,R73,R32,R91,R98,R40,R95,R35,R29,R90,R53,R33,R34,R11,R20,R52,R10,R18,R44,R62,R58,R99,R1,R74,R56,R8,R84,R12,R43,R78,R6,R13,R27,R96,R79,R48,R17,
B26:,R16,R38,R26,R30,R44,R99,R77,R40,R51,R53,R21,R12,R95,R91,R46,R2,R62,R81,R79,R4,R83,R98,R89,R8,R52,R27,R28,R22,R23,R7,R60,R97,R6,R14,R32,R29,R25,R85,R43,R37,R69,R50,R75,R24,R66,R42,R47,R93,R58,R48,R88,R20,R63,R96,R56,R35,R0,R87,R73,R57,R80,R36,R68,R71,R31,R19,R33,R92,R74,R59,R5,R76,R82,R94,R41,R1,R84,R13,R11,R61,R78,R9,R34,R54,R3,R17,R10,R70,R64,R86,R15,R67,R90,R49,R18,R45,R65,R39,R55,R72,
B27:,R67,R92,R56,R49,R42,R85,R84,R18,R27,R0,R88,R36,R89,R24,R23,R44,R8,R7,R58,R52,R41,R71,R45,R28,R10,R30,R93,R4,R74,R63,R82,R16,R12,R69,R65,R50,R86,R19,R96,R72,R25,R35,R77,R20,R26,R91,R81,R46,R90,R83,R55,R99,R37,R31,R38,R97,R57,R39,R32,R98,R29,R2,R70,R3,R66,R47,R54,R11,R75,R95,R14,R60,R51,R22,R6,R78,R48,R64,R33,R73,R59,R79,R94,R61,R43,R13,R40,R17,R15,R9,R1,R80,R76,R62,R68,R53,R34,R5,R87,R21,
B28:,R89,R67,R85,R56,R35,R12,R81,R70,R92,R44,R42,R71,R37,R40,R25,R6,R47,R32,R3,R73,R48,R55,R72,R38,R51,R28,R19,R57,R54,R26,R69,R97,R13,R45,R82,R43,R9,R36,R11,R76,R58,R0,R65,R39,R5,R77,R1,R17,R49,R68,R90,R84,R61,R62,R93,R94,R16,R24,R80,R41,R15,R2,R74,R53,R50,R21,R78,R33,R20,R60,R18,R98,R83,R22,R30,R88,R14,R91,R29,R64,R79,R52,R7,R63,R96,R27,R4,R75,R86,R66,R31,R99,R59,R46,R8,R34,R23,R87,R10,R95,
B29:,R85,R52,R30,R43,R19,R15,R80,R25,R40,R17,R49,R89,R99,R55,R95,R98,R91,R4,R36,R42,R7,R97,R48,R0,R84,R63,R65,R96,R74,R50,R56,R12,R58,R64,R81,R93,R34,R1,R27,R92,R73,R20,R82,R72,R16,R66,R51,R87,R24,R14,R29,R5,R33,R3,R59,R31,R46,R23,R69,R39,R71,R44,R70,R13,R47,R77,R32,R35,R60,R62,R83,R11,R6,R78,R76,R54,R22,R75,R61,R94,R18,R9,R88,R10,R26,R53,R37,R68,R21,R79,R45,R28,R90,R86,R57,R67,R8,R38,R41,R2,
B30:,R91,R57,R44,R31,R61,R95,R30,R63,R45,R87,R72,R33,R4,R46,R23,R8,R52,R7,R11,R29,R82,R49,R5,R89,R59,R96,R42,R25,R9,R39,R3,R86,R1,R97,R13,R15,R16,R74,R19,R78,R54,R55,R92,R71,R94,R66,R51,R34,R53,R0,R68,R70,R12,R81,R69,R99,R14,R76,R85,R41,R48,R84,R56,R32,R2,R27,R58,R77,R36,R73,R21,R17,R88,R79,R75,R22,R10,R6,R47,R64,R38,R60,R62,R28,R65,R20,R80,R26,R18,R67,R90,R93,R83,R24,R43,R50,R40,R35,R37,R98,
B31:,R60,R67,R11,R29,R22,R23,R88,R1,R95,R5,R26,R86,R57,R54,R2,R92,R9,R85,R42,R51,R79,R81,R83,R68,R80,R74,R37,R61,R77,R7,R58,R72,R87,R50,R40,R94,R32,R71,R90,R16,R62,R25,R93,R0,R14,R66,R70,R18,R69,R4,R34,R75,R31,R76,R38,R59,R98,R46,R20,R97,R19,R91,R39,R65,R45,R33,R84,R8,R82,R27,R28,R89,R21,R3,R55,R96,R43,R99,R15,R73,R41,R56,R12,R49,R13,R30,R44,R24,R63,R10,R64,R53,R17,R35,R47,R52,R6,R48,R36,R78,
B32:,R45,R59,R83,R21,R38,R30,R79,R94,R76,R78,R11,R47,R74,R29,R46,R67,R75,R3,R40,R62,R8,R72,R25,R0,R80,R55,R37,R98,R86,R5,R6,R12,R53,R52,R84,R18,R19,R23,R66,R26,R34,R4,R42,R22,R54,R36,R13,R10,R1,R85,R65,R32,R68,R17,R14,R99,R95,R28,R89,R70,R27,R43,R57,R88,R61,R35,R91,R64,R16,R77,R41,R44,R48,R15,R33,R73,R56,R63,R2,R20,R87,R96,R9,R97,R60,R7,R69,R39,R50,R81,R58,R71,R51,R92,R90,R24,R31,R93,R82,R49,
B33:,R16,R76,R63,R78,R30,R98,R37,R6,R59,R73,R14,R24,R28,R46,R49,R11,R71,R58,R3,R29,R45,R61,R26,R88,R99,R17,R83,R27,R35,R18,R91,R20,R70,R15,R56,R42,R41,R1,R5,R22,R36,R33,R57,R34,R69,R32,R72,R64,R85,R2,R7,R81,R92,R50,R80,R19,R47,R79,R31,R90,R8,R93,R87,R12,R65,R60,R74,R84,R13,R21,R51,R68,R66,R96,R38,R55,R23,R75,R86,R43,R82,R52,R97,R44,R40,R10,R94,R77,R53,R54,R67,R95,R9,R48,R39,R89,R4,R25,R0,R62,
B34:,R40,R73,R19,R91,R61,R1,R4,R43,R89,R58,R2,R52,R6,R87,R30,R65,R36,R15,R67,R22,R60,R31,R72,R74,R23,R5,R25,R9,R64,R37,R69,R78,R45,R51,R54,R81,R7,R98,R34,R53,R92,R93,R97,R77,R70,R56,R3,R27,R84,R39,R20,R16,R95,R12,R13,R29,R57,R99,R82,R76,R26,R55,R41,R85,R44,R33,R46,R24,R96,R94,R49,R47,R18,R38,R17,R59,R11,R14,R63,R62,R28,R50,R0,R79,R90,R71,R10,R88,R66,R42,R8,R75,R35,R21,R32,R68,R80,R86,R83,R48,
B35:,R49,R40,R30,R17,R50,R86,R12,R53,R95,R72,R32,R58,R65,R39,R20,R35,R25,R54,R66,R92,R28,R7,R90,R62,R27,R51,R89,R74,R81,R36,R93,R23,R94,R96,R13,R87,R48,R44,R76,R99,R70,R69,R68,R80,R34,R63,R98,R85,R16,R73,R22,R9,R29,R33,R4,R26,R43,R0,R19,R2,R55,R56,R91,R45,R84,R52,R88,R42,R15,R57,R14,R5,R3,R8,R82,R18,R79,R31,R60,R75,R46,R64,R83,R59,R24,R1,R11,R21,R37,R6,R47,R67,R97,R38,R41,R10,R71,R61,R78,R77,
B36:,R86,R52,R85,R7,R78,R75,R48,R45,R87,R36,R92,R33,R21,R98,R32,R62,R51,R89,R77,R58,R25,R9,R99,R57,R15,R41,R29,R10,R70,R49,R76,R20,R4,R53,R73,R72,R5,R79,R17,R31,R43,R3,R71,R91,R61,R80,R95,R84,R8,R94,R42,R1,R96,R50,R54,R30,R13,R28,R14,R67,R2,R18,R68,R47,R22,R82,R56,R23,R65,R55,R90,R44,R12,R39,R16,R37,R24,R66,R59,R6,R38,R27,R64,R34,R88,R26,R11,R35,R93,R81,R83,R40,R97,R19,R0,R60,R74,R69,R63,R46,
B37:,R51,R1,R86,R65,R98,R5,R6,R10,R35,R72,R8,R54,R2,R32,R64,R15,R49,R53,R0,R25,R79,R39,R34,R21,R58,R75,R19,R13,R62,R26,R50,R9,R14,R77,R66,R29,R71,R52,R84,R57,R30,R40,R36,R4,R82,R73,R22,R45,R28,R61,R43,R48,R11,R76,R96,R85,R46,R17,R3,R24,R60,R94,R81,R47,R12,R89,R33,R16,R93,R90,R42,R91,R20,R97,R63,R37,R67,R44,R92,R78,R83,R23,R56,R88,R41,R87,R18,R99,R80,R70,R38,R55,R74,R31,R68,R7,R59,R95,R27,R69,
B38:,R4,R38,R29,R7,R61,R67,R88,R13,R0,R41,R11,R36,R32,R60,R68,R25,R49,R14,R94,R62,R26,R44,R35,R64,R69,R99,R39,R19,R31,R98,R40,R81,R96,R33,R91,R82,R1,R83,R80,R59,R18,R72,R34,R24,R30,R28,R6,R93,R52,R46,R77,R92,R12,R71,R76,R54,R9,R3,R50,R23,R53,R65,R70,R8,R2,R85,R84,R66,R10,R17,R75,R55,R95,R20,R21,R58,R37,R78,R47,R51,R43,R48,R57,R74,R56,R86,R63,R73,R89,R97,R22,R5,R79,R87,R42,R45,R90,R16,R15,R27,
B39:,R61,R7,R34,R77,R70,R64,R83,R44,R96,R26,R58,R39,R21,R63,R71,R19,R27,R68,R52,R94,R78,R73,R53,R85,R46,R33,R69,R59,R29,R76,R99,R98,R41,R48,R22,R18,R0,R74,R12,R84,R1,R88,R38,R4,R90,R79,R15,R95,R75,R37,R13,R9,R28,R80,R51,R62,R55,R8,R65,R11,R30,R45,R35,R56,R67,R32,R72,R2,R86,R81,R66,R92,R60,R42,R17,R87,R16,R3,R24,R5,R20,R57,R89,R10,R43,R40,R36,R31,R25,R23,R54,R49,R97,R6,R14,R50,R91,R93,R82,R47,
B40:,R35,R50,R7,R11,R57,R94,R47,R17,R98,R68,R96,R45,R43,R63,R58,R95,R87,R2,R34,R6,R86,R89,R8,R23,R81,R80,R69,R66,R79,R18,R71,R83,R65,R78,R10,R97,R1,R55,R20,R64,R73,R84,R30,R27,R29,R99,R24,R90,R67,R9,R77,R75,R38,R48,R36,R13,R0,R93,R74,R31,R28,R72,R33,R21,R62,R39,R5,R16,R85,R61,R54,R70,R4,R91,R26,R42,R32,R88,R51,R52,R25,R37,R19,R49,R15,R22,R56,R41,R59,R3,R40,R60,R12,R44,R14,R76,R82,R53,R46,R92,
B41:,R76,R67,R57,R1,R32,R82,R93,R81,R90,R85,R33,R96,R92,R38,R9,R79,R73,R35,R10,R70,R61,R19,R77,R78,R22,R39,R89,R72,R54,R86,R41,R66,R53,R14,R24,R42,R99,R20,R95,R4,R62,R59,R91,R58,R27,R98,R36,R52,R44,R48,R50,R11,R23,R43,R83,R56,R26,R28,R6,R25,R2,R8,R80,R63,R29,R60,R69,R34,R75,R7,R13,R74,R21,R40,R30,R51,R97,R46,R12,R15,R17,R37,R49,R64,R65,R94,R68,R16,R71,R3,R87,R31,R45,R55,R0,R5,R47,R18,R84,R88,
B42:,R85,R72,R22,R40,R57,R51,R91,R99,R74,R68,R84,R82,R42,R75,R35,R61,R27,R60,R8,R12,R59,R77,R65,R36,R83,R98,R28,R33,R88,R89,R46,R29,R92,R62,R71,R70,R53,R3,R52,R73,R10,R69,R93,R37,R20,R47,R54,R90,R6,R55,R97,R63,R17,R41,R76,R2,R64,R78,R24,R49,R39,R95,R14,R16,R79,R66,R26,R5,R67,R1,R18,R11,R23,R38,R44,R25,R80,R0,R48,R30,R56,R45,R96,R86,R81,R15,R9,R87,R13,R58,R34,R94,R32,R31,R43,R4,R21,R50,R7,R19,
B43:,R56,R17,R74,R37,R69,R73,R49,R7,R62,R91,R53,R84,R72,R89,R29,R25,R2,R76,R21,R64,R81,R6,R99,R11,R35,R28,R87,R65,R61,R48,R27,R66,R9,R67,R46,R39,R77,R52,R5,R43,R44,R78,R45,R68,R20,R85,R14,R36,R51,R80,R41,R40,R16,R0,R34,R57,R24,R1,R47,R18,R96,R12,R88,R98,R71,R54,R22,R59,R86,R32,R50,R55,R13,R94,R63,R3,R79,R30,R83,R23,R4,R10,R60,R31,R70,R8,R33,R58,R82,R26,R97,R92,R90,R15,R93,R38,R95,R42,R75,R19,
B44:,R1,R36,R67,R21,R49,R41,R47,R18,R76,R56,R51,R87,R35,R64,R11,R89,R78,R60,R55,R50,R57,R99,R92,R30,R48,R83,R12,R37,R72,R65,R10,R70,R34,R86,R16,R66,R80,R62,R2,R85,R75,R9,R63,R13,R8,R61,R7,R58,R53,R54,R15,R40,R69,R90,R29,R23,R28,R39,R44,R25,R73,R93,R71,R95,R26,R20,R68,R3,R24,R31,R6,R27,R82,R43,R0,R96,R74,R79,R14,R38,R42,R77,R32,R88,R84,R98,R94,R4,R33,R97,R81,R59,R17,R46,R19,R22,R45,R5,R52,R91,
